,,,,,,,,
,id,accountId,createdAt,updatedAt,expenses,grossProfit,grossRevenue,netProfit
,01JQ87HTMDK43G05J0NQ1EWF5F,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-26 03:22:20.432,2025-03-26 03:22:20.432,195391,-17449,297154,-212840
,01JQ87KCVF94CCNKVD0W81TDD4,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-26 03:23:11.683,2025-03-26 03:23:11.683,195391,-17449,297154,-212840
,01JQ87KF6M053PRH7414D6H6M4,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-26 03:23:14.093,2025-03-26 03:23:14.093,195391,-17449,297154,-212840
,01JQ87KHFQV66ZBP39WX2DB1HD,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-26 03:23:16.422,2025-03-26 03:23:16.422,195391,-17449,297154,-212840
,01JQ87KKPDGTH1RKVVFXS6CSY3,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-26 03:23:18.675,2025-03-26 03:23:18.675,195391,-17449,297154,-212840
,01JQ87KP1WQFER65C0RTMF62DA,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-26 03:23:21.111,2025-03-26 03:23:21.111,195391,-17449,297154,-212840
,01JQ87KR9DYQEVXZ592X5SYZH4,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-26 03:23:23.385,2025-03-26 03:23:23.385,195391,-17449,297154,-212840
,01JQ87KTEFTAH04AGJGQQ8XR39,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-26 03:23:25.589,2025-03-26 03:23:25.589,195391,-17449,297154,-212840
,01JQ87KWTC765V571QJPN8WB9R,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-26 03:23:28.031,2025-03-26 03:23:28.031,195391,-17449,297154,-212840
,01JQ87KZ4KFH6199QXY177A5BQ,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-26 03:23:30.409,2025-03-26 03:23:30.409,195391,-17449,297154,-212840
,01JQ87M1KQ9HETHFM37RH2M3SJ,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-26 03:23:32.983,2025-03-26 03:23:32.983,195391,-17449,297154,-212840
,01JQ87M448AZQADPJ5MR2RR4TN,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-26 03:23:35.529,2025-03-26 03:23:35.529,195391,-17449,297154,-212840
,01JQ87M71X0C93A9Z1M6VKHCXV,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-26 03:23:38.525,2025-03-26 03:23:38.525,195391,-17449,297154,-212840
,01JQ87M9WS3CYS50NYHSXC9CY6,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-26 03:23:41.427,2025-03-26 03:23:41.427,195391,-17449,297154,-212840
,01JQ87MCJ22EKPV04EEXQ4YVEZ,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-26 03:23:44.162,2025-03-26 03:23:44.162,195391,-17449,297154,-212840
,01JQATRE8XPW5QHBSNZ4GJWC4Y,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-27 03:36:28.863,2025-03-27 03:36:28.863,195391,-17449,297154,-212840
,01JQATRH72KCKWCAX5484E20D1,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-27 03:36:31.806,2025-03-27 03:36:31.806,195391,-17449,297154,-212840
,01JQATRKQYCND1FEV05N6WX87H,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-27 03:36:34.394,2025-03-27 03:36:34.394,195391,-17449,297154,-212840
,01JQATRPG2QD5Z6RHSH5XVJD9D,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-27 03:36:37.213,2025-03-27 03:36:37.213,195391,-17449,297154,-212840
,01JQATRSAP2DW7F3YRZ1E43SGX,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-27 03:36:40.137,2025-03-27 03:36:40.137,195391,-17449,297154,-212840
,01JQATRW0ZB8Q7SP41MPF0KFFP,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-27 03:36:42.878,2025-03-27 03:36:42.878,195391,-17449,297154,-212840
,01JQATRYMDY8JASCKXJQHEJE42,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-27 03:36:45.543,2025-03-27 03:36:45.543,195391,-17449,297154,-212840
,01JQATS11EA5ZXTMS7GJC17WD4,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-27 03:36:48.009,2025-03-27 03:36:48.009,195391,-17449,297154,-212840
,01JQATS3G0A23ZJCCH3SWN9JHV,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-27 03:36:50.515,2025-03-27 03:36:50.515,195391,-17449,297154,-212840
,01JQATS5VJKMJMY84A375HZT8K,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-27 03:36:52.943,2025-03-27 03:36:52.943,195391,-17449,297154,-212840
,01JQATS8G5F6G1A4RMK0A2N3ZW,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-27 03:36:55.662,2025-03-27 03:36:55.662,195391,-17449,297154,-212840
,01JQATSB2BMRM506P0KG01KY5Q,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-27 03:36:58.284,2025-03-27 03:36:58.284,195391,-17449,297154,-212840
,01JQATSDQXPY6SPVGBM3EZ0H2S,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-27 03:37:01.022,2025-03-27 03:37:01.022,195391,-17449,297154,-212840
,01JQATSGMZZ5ARH3V4JVNTGYH5,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-27 03:37:04.024,2025-03-27 03:37:04.024,195391,-17449,297154,-212840
,01JQATSKX98ZM7CRVP7PD3PW2T,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-27 03:37:07.436,2025-03-27 03:37:07.436,195391,-17449,297154,-212840
,01JQATSQ11J0N3W44V0GFC248Q,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-27 03:37:10.543,2025-03-27 03:37:10.543,195391,-17449,297154,-212840
,01JQATSSTJ1192H07XMSK15S39,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-27 03:37:13.473,2025-03-27 03:37:13.473,195391,-17449,297154,-212840
,01JQATSXB5G52MNTVXRFWEF2HP,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-27 03:37:17.111,2025-03-27 03:37:17.111,195391,-17449,297154,-212840
,01JQATT1DKE25D520WHT7Q6BV3,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-27 03:37:21.319,2025-03-27 03:37:21.319,195391,-17449,297154,-212840
,01JQATT5PMRKPSWDR9CW6PJ9ER,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-27 03:37:25.569,2025-03-27 03:37:25.569,195391,-17449,297154,-212840
,01JQATT9F2DZRHW4VPG5Y7H40P,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-27 03:37:29.444,2025-03-27 03:37:29.444,195391,-17449,297154,-212840
,01JQATTDY8GED1FZBWGHM21PAH,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-27 03:37:34.026,2025-03-27 03:37:34.026,195391,-17449,297154,-212840
,01JQATTHQNPR0QX8X7MY43N0VT,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-27 03:37:37.932,2025-03-27 03:37:37.932,195391,-17449,297154,-212840
,01JQATTNNZVKN8X0SB24TRGHZT,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-27 03:37:41.975,2025-03-27 03:37:41.975,195391,-17449,297154,-212840
,01JQATTTPY3RQKEAB8AZAY3JQK,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-27 03:37:47.291,2025-03-27 03:37:47.291,195391,-17449,297154,-212840
,01JQATTZR6E88ZQBPTJH3DZ1EY,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-27 03:37:52.32,2025-03-27 03:37:52.32,195391,-17449,297154,-212840
,01JQATV4PPV47Z95PK8W2B66M1,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-27 03:37:57.386,2025-03-27 03:37:57.386,195391,-17449,297154,-212840
,01JQATVBFCZ9WBBEGHHT8AG1NR,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-27 03:38:04.247,2025-03-27 03:38:04.247,195391,-17449,297154,-212840
,01JQATVDY6C33CGVFF0NZ5G4YT,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-27 03:38:06.774,2025-03-27 03:38:06.774,195391,-17449,297154,-212840
,01JQATVG8JN21KFAP660DVNVFB,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-27 03:38:09.137,2025-03-27 03:38:09.137,195391,-17449,297154,-212840
,01JQDDEK8C8NZHVA8EYASKP9KT,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-28 03:41:38.32,2025-03-28 03:41:38.32,195391,-17449,297154,-212840
,01JQDDETKXRH33Q7FBJ7W77FVW,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-28 03:41:45.676,2025-03-28 03:41:45.676,195391,-17449,297154,-212840
,01JQDDF2Y1C2ZJWRJ7DD75TV1X,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-28 03:41:54.214,2025-03-28 03:41:54.214,195391,-17449,297154,-212840
,01JQDDFC3BHFXEXWBB6Q7Y9K51,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-28 03:42:03.578,2025-03-28 03:42:03.578,195391,-17449,297154,-212840
,01JQDDFMQS4CXKGVMHQC9HWZEW,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-28 03:42:12.471,2025-03-28 03:42:12.471,195391,-17449,297154,-212840
,01JQDDGHN3G98E4HX4DS4ZRDX6,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-28 03:42:41.828,2025-03-28 03:42:41.828,195391,-17449,297154,-212840
,01JQDDGK0T2MBG8XGBK6K9A5GC,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-28 03:42:43.227,2025-03-28 03:42:43.227,195391,-17449,297154,-212840
,01JQDDGMBTJX8G5RQCG8TZY8MV,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-28 03:42:44.605,2025-03-28 03:42:44.605,195391,-17449,297154,-212840
,01JQDDGNY4KJESRG1KVREAND5J,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-28 03:42:46.213,2025-03-28 03:42:46.213,195391,-17449,297154,-212840
,01JQDDGQ81Q19TFR281HSMGK7Z,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-28 03:42:47.554,2025-03-28 03:42:47.554,195391,-17449,297154,-212840
,01JQDDGRJS12X6Y1KY2ZDJ4P2G,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-28 03:42:48.922,2025-03-28 03:42:48.922,195391,-17449,297154,-212840
,01JQDDGTG260BRB1FYBN7K0YTA,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-28 03:42:50.884,2025-03-28 03:42:50.884,195391,-17449,297154,-212840
,01JQDDGW67H2SR4J0M26BJ2ZCZ,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-28 03:42:52.616,2025-03-28 03:42:52.616,195391,-17449,297154,-212840
,01JQDDGXH21F3FPYK5S55CWVQJ,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-28 03:42:53.987,2025-03-28 03:42:53.987,195391,-17449,297154,-212840
,01JQDDGYVJGRZE2DJC961NCMZX,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-28 03:42:55.348,2025-03-28 03:42:55.348,195391,-17449,297154,-212840
,01JQDDH05KPD32A83CTVTY1A5S,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-28 03:42:56.692,2025-03-28 03:42:56.692,195391,-17449,297154,-212840
,01JQDDH1GYP5MJ7VTJH5YANP13,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-28 03:42:58.079,2025-03-28 03:42:58.079,195391,-17449,297154,-212840
,01JQDDH2ZWX0TNPN0KWF2HH0QJ,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-28 03:42:59.678,2025-03-28 03:42:59.678,195391,-17449,297154,-212840
,01JQFYBCW101NE1SATGYRS6PQQ,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-29 03:15:27.94,2025-03-29 03:15:27.94,1040994,787035,1384871,-253959
,01JQFYBHFM6TT3AJ6Q734DSZ93,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-29 03:15:32.614,2025-03-29 03:15:32.614,1040994,787035,1384871,-253959
,01JQFYBNY47M3WCPVDJXYVH07J,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-29 03:15:37.153,2025-03-29 03:15:37.153,1040994,787035,1384871,-253959
,01JQFYBT1551BPNXF1ZDJVMPV3,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-29 03:15:41.35,2025-03-29 03:15:41.35,1040994,787035,1384871,-253959
,01JQFYBY6CT5KS79KXHQCMFKXA,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-29 03:15:45.66,2025-03-29 03:15:45.66,1040994,787035,1384871,-253959
,01JQFYC26B4GBTEYJ9PWQ2QKKK,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-29 03:15:49.804,2025-03-29 03:15:49.804,1040994,787035,1384871,-253959
,01JQFYC62FHWHWBQWCBPBCF4P3,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-29 03:15:53.689,2025-03-29 03:15:53.689,1040994,787035,1384871,-253959
,01JQFYC9T7SQAT0RM3HRY3Y8P4,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-29 03:15:57.527,2025-03-29 03:15:57.527,1040994,787035,1384871,-253959
,01JQFYCCSV6TCG1TCQ99572ZWT,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-29 03:16:00.572,2025-03-29 03:16:00.572,1040994,787035,1384871,-253959
,01JQFYCG7REXX3965HWP91CX0A,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-29 03:16:04.147,2025-03-29 03:16:04.147,1040994,787035,1384871,-253959
,01JQFYCKYZQGH5Y5YKY0469FFY,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-29 03:16:07.922,2025-03-29 03:16:07.922,1040994,787035,1384871,-253959
,01JQFYCWK55N4VJZBBPA4TVF6B,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-29 03:16:16.692,2025-03-29 03:16:16.692,1040994,787035,1384871,-253959
,01JQFYCYW5NMYMVMCFGCWT2Y4X,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-29 03:16:19.042,2025-03-29 03:16:19.042,1040994,787035,1384871,-253959
,01JQFYD17NWFQ1YG2FNXH1GJ94,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-29 03:16:21.452,2025-03-29 03:16:21.452,1040994,787035,1384871,-253959
,01JQFYD3J39RW6YBPE1S83H1VA,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-29 03:16:23.86,2025-03-29 03:16:23.86,1040994,787035,1384871,-253959
,01JQFYD5SYC3SSME5WMD09HV21,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-29 03:16:26.128,2025-03-29 03:16:26.128,1040994,787035,1384871,-253959
,01JQFYD82GG6G4PCD329235FFW,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-29 03:16:28.449,2025-03-29 03:16:28.449,1040994,787035,1384871,-253959
,01JQFYDAC6Q08PCJABAYGNHRMJ,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-29 03:16:30.817,2025-03-29 03:16:30.817,1040994,787035,1384871,-253959
,01JQFYDCVCNT93YHYSZY26S51E,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-29 03:16:33.352,2025-03-29 03:16:33.352,1040994,787035,1384871,-253959
,01JQFYDF7EZN7VYATG745PP0NT,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-29 03:16:35.79,2025-03-29 03:16:35.79,1040994,787035,1384871,-253959
,01JQJGQNADHCHNXJJ34ZVJZFDJ,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-30 03:15:12.967,2025-03-30 03:15:12.967,1040994,787035,1384871,-253959
,01JQJGQSPQ1Z1KVCXGBAYV0Q83,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-30 03:15:17.511,2025-03-30 03:15:17.511,1040994,787035,1384871,-253959
,01JQJGQY7TT650454JDZM59SPG,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-30 03:15:22.132,2025-03-30 03:15:22.132,1040994,787035,1384871,-253959
,01JQJGR2RJXF9F12PEWHGW0SFG,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-30 03:15:26.766,2025-03-30 03:15:26.766,1040994,787035,1384871,-253959
,01JQJGR7PYYH6YDRJB9YYHBDDT,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-30 03:15:31.873,2025-03-30 03:15:31.873,1040994,787035,1384871,-253959
,01JQJGRCMQ4ST2N9H9HC4JWRQS,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-30 03:15:36.871,2025-03-30 03:15:36.871,1040994,787035,1384871,-253959
,01JQJGRH83QX4ZGMYVA8F45J6G,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-30 03:15:41.626,2025-03-30 03:15:41.626,1040994,787035,1384871,-253959
,01JQJGRR3X5YANRSQK6HX0EHXJ,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-30 03:15:48.691,2025-03-30 03:15:48.691,1040994,787035,1384871,-253959
,01JQJGRZ97YTB0XSYWY02SMYVV,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-30 03:15:56.023,2025-03-30 03:15:56.023,1040994,787035,1384871,-253959
,01JQJGS76WTT3E6TZ5YBCEAMPA,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-30 03:16:04.184,2025-03-30 03:16:04.184,1040994,787035,1384871,-253959
,01JQJGSENTXBWMEQYXVAJSAAQH,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-30 03:16:11.817,2025-03-30 03:16:11.817,1040994,787035,1384871,-253959
,01JQJGSPVZ0Y6DYZWZW463QZ7X,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-30 03:16:20.206,2025-03-30 03:16:20.206,1040994,787035,1384871,-253959
,01JQJGT18JNHSPRY6K76BC0GAV,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-30 03:16:30.867,2025-03-30 03:16:30.867,1040994,787035,1384871,-253959
,01JQJGTE9EFC1JMGJXPSYVTQBS,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-30 03:16:44.229,2025-03-30 03:16:44.229,1040994,787035,1384871,-253959
,01JQJGTVRKYTSQBVHQ1EJBJYGD,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-30 03:16:58.033,2025-03-30 03:16:58.033,1040994,787035,1384871,-253959
,01JQJGVCGJR5NQNDYBT3HSSHZH,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-30 03:17:15.153,2025-03-30 03:17:15.153,1040994,787035,1384871,-253959
,01JQJGW2CSX86VJAPNG7J16VPZ,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-30 03:17:39.736,2025-03-30 03:17:39.736,1040994,787035,1384871,-253959
,01JQJGWS4KMBMA35C9ZPXJ887M,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-30 03:18:00.99,2025-03-30 03:18:00.99,1040994,787035,1384871,-253959
,01JQJGXGEP3G3YZXG42KG2NNEY,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-30 03:18:24.802,2025-03-30 03:18:24.802,1040994,787035,1384871,-253959
,01JQJGYJJTPMW9Z2ZZ7XEHF696,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-30 03:19:01.389,2025-03-30 03:19:01.389,1040994,787035,1384871,-253959
,01JQN3ZPWHVP99J3F6BS5MYTPJ,01JGCGXGGS9W8XGDQB0AXNN7HN,2025-03-31 03:30:08.679,2025-03-31 03:30:08.679,1040994,787035,1384871,-253959
